rating,num_reviews,name,tags,url,ingredients,directions
,,Brown Derby Cocktail,"grapefruit juice,honey,Whiskey,whisky",http://www.drinkoftheweek.com/drink_recipes/brown-derby-cocktail/,"[(u'2', u'whiskey', 'oz'), (u'\xbd', u'grapefruit juice', 'oz'), (u'\xbd', u'honey', 'oz')]",Shake well and strain into a chilled cocktail glass.
,,Bubbles,"champage cocktails,Champagne,lemon juice,Perfect Puree Guava,Perfect Puree Lychee,Perfect Puree Raspberry,Port,Valentine's Day Cocktails",http://www.drinkoftheweek.com/drink_recipes/bubbles/,"[(u'\xbd', u'Port', 'oz.'), (u'\xbd', u'Perfect Pur\xe9e Raspberry puree, thawed', 'oz.'), (u'\xbd', u'Perfect Pur\xe9e Pink Guava puree, thawed', 'oz.'), (u'\xbd', u'Perfect Pur\xe9e Lychee puree, thawed', 'oz.'), (u'\xbc', u'lemon juice', 'oz.'), (None, u'Champagne\n', None)]","Add all ingredients into a mixing glass. Add ice, shake, and strain into a glass. Add champagne on top of cocktail to float"
,,Brut Bottle Rocket – Bastille Day Cocktail,"Flor de Cana,grapefruit juice,pink port,Port",http://www.drinkoftheweek.com/drink_recipes/brut-bottle-rocket-bastille-day-cocktail/,"[(u'0.5', u'Flor de Ca\xf1a 7 Year Grand Reserve Rum', 'oz'), (u'0.75', u'Croft PINK Port', 'oz'), (u'1', u'grapefruit juice', 'oz'), (u'1', u'Champagne Laurent-Perrier Brut NV', 'oz'), (None, u'Splash of lemon lime soda\n', None), (None, u'Lime twist, as garnish', None)]","Combine Flor de Caña, Croft PINK Port and grapefruit juice over ice and shake vigorously. Pour into chilled glass and add Champagne Laurent-Perrier Brut NV and lemon lime soda before adding garnish"
,,Broken Basil,"apple juice,basil,Broken Shed Vodka,passion fruit juice",http://www.drinkoftheweek.com/drink_recipes/broken-basil/,"[(u'2', u'Broken Shed vodka', 'parts'), (u'1', u'passion-fruit juice', 'part'), (u'1', u'apple juice', 'part'), (None, u'generous amount of basil leaves', None)]",Build in a rocks glass over crushed ice
,,Bronx Cocktail,"angostura,Angostura bitters,dry vermouth,Father's Day Drinks,Gin,July 4th Drinks,orange,orange juice,sweet vermouth,Vermouth",http://www.drinkoftheweek.com/drink_recipes/bronx-cocktail/,"[(u'1 \xbd', u'gin', 'oz'), (u'\xbd', u'sweet vermouth', 'oz'), (u'\xbd', u'dry vermouth', 'oz'), (u'2', u'orange juice', 'oz'), (None, u'Dash angostura bitters\n', None), (None, u'Orange slice for garnish', None)]","Combine ingredients (except the orange slice) together in a shaker with ice. Shake well. Strain into a cocktail glass, or over ice in an old fashioned glass."
,,Brooklyn Cocktail,"Amer Picon,bitters,Blantons,Bourbon,Bourbon Whiskey,classic cocktails,dry vermouth,Father's Day Drinks,hiskey,July 4th Drinks,Maker's Mark,maraschino liqueur,New York,whiskyw",http://www.drinkoftheweek.com/drink_recipes/brooklyn-cocktail/,"[(u'2', u'bourbon whiskey', 'oz'), (u'1', u'dry vermouth', 'oz'), (None, u'Dash of maraschino liqueur\n', None), (None, u'Dash of Amer Picon', None)]",Add ingredients to a mixing glass. Add ice a stir until chilled (about 20 seconds). Strain into a chilled cocktail glass. No garnish.
,,Buttery Nipple,"Bailey's Irish Cream,Butterscotch Schnapps,Shots",http://www.drinkoftheweek.com/drink_recipes/buttery-nipple/,"[(u'1', u'butterscotch schnapps', 'part'), (u'1', u'Baileys Original Irish Cream', 'part')]",In a bullet add schnapps to Irish cream with crushed ice and shake! Add to an iced tumbler and enjoy. Can also be made as a shooter. One of our summer favorites.
,,Buddy’s Cajun Martini,"dry vermouth,Hot sauce,olice juice,Vodka",http://www.drinkoftheweek.com/drink_recipes/buddys-cajun-martini/,"[(u'2 \xbd', u'vodka', 'oz'), (u'\xbc', u'dry vermouth', 'oz'), (None, u""Olive juice (Buddy recommends Dirty Tony's)\n"", None), (None, u""1 to 4 drops of Bulliard's Louisiana Supreme Habanero Pepper Sauce"", None)]","Shake over ice. Pour into pre-chilled cocktail glass. Garnish with pickled okra, jalepeño-stuffed olives, tomolives, pickled string beans, cocktail onions, etc. Buddy’s favorite is Hebert’s Mildly Hot Cajun Pickled Quail Eggs. Enjoy!"
,,Bride of Frankenstein,"Chambord,champage cocktail,Halloween,Holidays & Themes,Liqueurs,pineapple juice,sparkling wine,Voga Wine,wine",http://www.drinkoftheweek.com/drink_recipes/bride-of-frankenstein/,,
,,Bridesmaid Sidecar,"Brandy,Camus vs Elegance,Cognac,fruit,garnish,golden globes,Grand Marnier,hollywood,ice,lime,Liqueurs,movies,sidecar",http://www.drinkoftheweek.com/drink_recipes/bridesmaid-sidecar/,,
,,Brandy Crusta,"bitters,Brandy,Cognac,lemon,maraschino,Peychaud's bitters,sugar,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/brandy-crusta/,"[(u'5', u'cognac', 'parts'), (u'2', u'bitters', 'dashes'), (u'2', u'lemon juice', 'parts'), (u'1', u'maraschino liqueur', 'part'), (u'1', u'triple sec', 'part'), (None, u'1 spiral lemon', None)]",Fill a shaker with ice cubes. Add all ingredients. Shake and strain into a chilled cocktail glass rimmed with sugar. Garnish with lemon spiral.
,,Brass Monkey,"Galliano,Light Rum,orange juice,Rum,THIS WEEK'S DRINK,Vodka",http://www.drinkoftheweek.com/drink_recipes/brass-monkey/,"[(u'1', u'vodka', 'oz'), (u'\xbd', u'light rum', 'oz'), (u'\xbd', u'Galliano', 'oz'), (u'4', u'orange juice', 'oz')]","Combine the vodka, rum and orange juice into an old fashioned glass filled with ice and stir well. Pour the Galliano over the back of a teaspoon into the old fashioned glass so that the Galliano floats on top."
,,Brandy Cassis,"black currant,Brandy,Creme de Cassis,lemon,lemon juice",http://www.drinkoftheweek.com/drink_recipes/brandy-cassis/,"[(u'1 \xbd', u'brandy', 'oz'), (u'\xbd', u'cr\xe8me de cassis', 'oz'), (u'1', u'fresh lemon juice', 'oz'), (None, u'Lemon twist', None)]","Combine the ingredients in a shaker filled with ice, shake and strain into a chilled martini or cocktail glass. Garnish with the lemon twist."
,,Brandy Bird,"american honey,calvados,Holidays,nutmeg,Shots,Thanksgiving cocktails,whipped cream,Wild Turkey American Honey",http://www.drinkoftheweek.com/drink_recipes/brandy-bird/,"[(u'1', u'Wild Turkey American Honey', 'part'), (u'\xbd', u'Busnel calvados', 'part'), (None, u'Whipped cream', None)]","Shake in a mixing glass and strain into a tall shot glass, add whipped cream on top, garnish with nutmeg."
,,Brandy Old Fashioned – Wisconsin Style!,"angostura,Angostura bitters,Brandy,cherry,Father's Day Drinks,fruit,garnish,grapefruit soda,lemon,maraschino,Old Fashioned,orange,orange slice,soda,squirt,Whiskey,whisky",http://www.drinkoftheweek.com/drink_recipes/old-fashioned/,"[(u'2', u'brandy', 'oz'), (None, u'Dash angostura bitters\n', None), (u'3', u'squirt or grapefruit soda', 'oz'), (None, u'Maraschino cherry\n', None), (None, u'Lemon & orange slices, garnish', None)]",Mix with ice in an old-fashioned (rocks) glass or a mixing glass for larger quantities. Add cherry and garnish.
,,Brandy Amanda,"Apricot Brandy,Brandy,Cognac,lemon,lemon lime soda",http://www.drinkoftheweek.com/drink_recipes/brandy-amanda/,"[(u'1 \xbd', u'cognac', 'oz'), (u'1 \xbd', u'apricot brandy', 'oz'), (u'3', u'lemon-lime soda', 'oz'), (None, u'1 lemon wedge', None)]","Shake brandy and cognac in a cocktail shaker with ice. Strain into an old-fashioned glass. Add lemon-lime soda, stir and garnish with the lemon wedge and serve."
,,Brain Hemorrhage,"Bailey's Irish Cream,grenadine,Halloween,Liqueurs,Peach Schnapps",http://www.drinkoftheweek.com/drink_recipes/brain-hemorrhage/,,
,,Brandy Alexander,"Brandy,brown creme de cacao,classic cocktails,cream,Creme de Cacao,half & half,nutmeg",http://www.drinkoftheweek.com/drink_recipes/brandy-alexander/,"[(u'1', u'brandy', 'oz'), (u'\xbd', u'brown cr\xe8me de cacao', 'oz'), (u'2', u'cream', 'oz'), (None, u'Nutmeg', None)]",Combine in a shaker with ice. Shake well and strain into a cocktail glass. Top with nutmeg.
,,Bourbon Sidecar,"Bourbon,Cocktail glass,fruit juice,lemon juice,Liqueurs,Triple Sec,Whiskey,whisky",http://www.drinkoftheweek.com/drink_recipes/bourbon-sidecar/,"[(u'2', u'bourbon', 'oz'), (u'1', u'triple sec', 'oz'), (u'\xbd', u'lemon juice', 'oz')]","Combine all the ingredients in a shaker filled with ice, shake well and strain into a cocktail glass."
,,Boston Tea Punch,"black tea,dark rum,July 4th Drinks,lemon,lemon slice,Rum,sugar,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/boston-tea-punch/,"[(None, u'1 750 ml bottle dark rum\n', None), (u'4', u'black tea', 'cup'), (u'4 \xbd', u'triple sec', 'oz'), (None, u'12 lemon slices\n', None), (None, u'Sugar to taste', None)]","Heat rum, tea and triple sec in a saucepan, add sugar and stir until dissolved. Don’t let it boil. Serve in warmed punch cups or mugs. Serves 12."
,,Bourbon Daddy,"agave syrup,Basil Hayden's Bourbon,Bourbon,egg whites,Father's Day Drinks,lemon juice,sage,THIS WEEK'S DRINK",http://www.drinkoftheweek.com/drink_recipes/bourbon-daddy/,"[(u'2', u""Basil Hayden's Bourbon"", 'parts'), (u'1', u'Fresh Lemon Juice', 'part'), (u'1/2', u'Agave Syrup', 'part'), (None, u'1 Egg White\n', None), (None, u'3 Sage Leaves\n', None), (None, u'4 Pink Peppercorns', None)]","1. Add all ingredients in a cocktail shaker and muddle the sage leaves and pink peppercorns.,
2. Add ice and shake.,
3. Double strain into an old fashioned glass filled with ice and garnish with a sage leaf."
,,Boston Sidecar,"Brandy,fruit juice,lemon juice,lime juice,Liqueurs,Rum,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/boston-sidecar/,"[(u'1 \xbd', u'light rum', 'oz'), (u'\xbd', u'brandy', 'oz'), (u'\xbd', u'triple sec', 'oz'), (u'\xbd', u'lemon or lime juice', 'oz')]","Combine all the ingredients in a shaker filled with ice, shake well and strain into a martini glass."
,,Bourbon Peach Tea,"Maker’s Mark® Bourbon,Peach Schnapps,unsweetened iced tea",http://www.drinkoftheweek.com/drink_recipes/bourbon-pea-tea/,"[(u'1', u'Maker\u2019s Mark Bourbon', 'part'), (u'1/2', u'Peach Schnapps', 'part'), (None, u'Unsweetened iced tea ', None)]",Fill tall glass with ice. Add Maker’s Mark® and peach schnapps. Top off with unsweetened iced tea. Garnish with peach.
,,Bourbon Cobbler,"Bourbon,club soda,lemon juice,peach,peach brandy,Southern Comfort,sugar",http://www.drinkoftheweek.com/drink_recipes/bourbon-cobbler/,"[(u'1 \xbd', u'bourbon', 'oz'), (u'\xbe', u'Southern Comfort', 'oz'), (u'\xbc', u'peach brandy', 'oz'), (u'\xbc', u'lemon juice', 'oz'), (None, u'Dash fine sugar\n', None), (None, u'Sparking water or club soda\n', None), (None, u'Peach slice', None)]","Combine the bourbon, southern comfort and peach brandy in a shaker filled with ice and shake. Strain into a chilled highball glass filled with ice, fill with sparkling water or club soda. Garnish with the peach slice."
,,"Bonjour, Bonheur","Camus Boderies XO,Cognac,Dry Madeira,Holidays,National Cognac Day,orange bitters,Orange Curacao,Vermouth",http://www.drinkoftheweek.com/drink_recipes/bonjour-bonheur/,"[(None, u'1.5oz Camus Borderies XO\n', None), (None, u'1/2oz Orange Cura\xe7ao\n', None), (None, u'3/4oz Blanc Vermouth\n', None), (None, u'1/2oz Dry Madeira\n', None), (None, u'Dash Orange Bitters', None)]",Stir all ingredients in mixing glass. Strain onto ice in a rocks glass. Garnish with a stalk of lemongrass.
,,Boilermaker,"beer,Bourbon,Father's Day Drinks,football,football drinks,Lager,Whiskey,whisky,Wild Turkey",http://www.drinkoftheweek.com/drink_recipes/boilermaker/,"[(None, u'1 beer mug lager\n', None), (None, u'1 shot glass Wild Turkey bourbon', None)]",Drop the shot of Wild Turkey in the glass of beer. Drink quick. Done!
,,Bohemia Sangrita,"beer,Bohemia,chipotle,Mexican cocktails,orange juice,Pomegranate juice,Tequila",http://www.drinkoftheweek.com/drink_recipes/bohemia-sangrita/,"[(u'\xbe', u'pomegranate juice, cold', 'cup'), (u'\xbe', u'Bohemia beer, cold', 'cup'), (u'\xbd', u'orange juice concentrate (thawed but not diluted)', 'cup'), (u'2', u'Frontera chipotle hot sauce', 'teaspoons')]",Combine all the ingredients in a small pitcher and mix well. Serve in small cordial or shot glasses alongside a separate glass of ultra-premium tequila. Enjoy by alternately sipping the Bohemia Sangrita and tequila. Makes 4 cocktails.
,,Bohemia Michelada,"beer,Bohemia,Cinco de Mayo cocktails,Holidays & Themes,Hot sauce,lime juice,salt,Worcestershire sauce",http://www.drinkoftheweek.com/drink_recipes/bohemia-michelada/,"[(None, u'A lime and a small plateful of coarse (kosher) salt\n', None), (u'\xbc', u'fresh lime juice', 'cup'), (u'About \xbd', u'Worcestershire sauce, or to taste', 'teaspoon'), (u'About \xbd', u'hot sauce (such as Frontera Red Pepper), or to taste', 'teaspoon'), (None, u'1 12-ounce Bohemia beer', None)]","Cut the lime in half. Rub one half over the rim of a large (16-ounce) beer mug to moisten it. Invert the mug and dip lightly in the salt. Fill the mug half full with ice, then add the lime juice, Worcestershire and hot sauce. Fill the mug with beer, stir just enough to combine everything, then enjoy."
,,Bocci Ball,"Amaretto,orange,orange juice,orange slice",http://www.drinkoftheweek.com/drink_recipes/bocci-ball/,"[(u'2', u'amaretto', 'oz'), (None, u'Orange juice\n', None), (None, u'Orange slice', None)]","Pour the amaretto into a chilled highball glass filled with ice, fill with orange juice and stir. Garnish with the orange slice."
,,Blues Martini,"Curacao,Gin,orange,Vodka",http://www.drinkoftheweek.com/drink_recipes/blues/,"[(u'1 \xbd', u'Ketel One vodka', 'ounces'), (u'1 \xbd', u'Bombay Sapphire gin', 'ounces'), (u'\xbd', u'blue cura\xe7ao', 'ounce'), (None, u'Orange twist', None)]","Blues Straight Up: Combine the vodka, gin and blue curaçao in a shaker filled with ice, shake, strain into a chilled martini glass and serve with a twist of orange.,Blues on the Rocks: Combine the vodka, gin and blue curaçao in a shaker, stir, pour into a rocks glass filled with ice and serve with a twist of orange."
,,Blue Voodoo Doll,"Blue Curaco,cranberry,Halloween,sour mix,Tequila,Voodoo Tiki",http://www.drinkoftheweek.com/drink_recipes/blue-voodoo-doll/,"[(u'1 \xbc', u'Voodoo Tiki Blue Dragon', 'oz'), (u'\xbd', u'blue cura\xe7ao', 'oz'), (u'2', u'sour mix', 'oz'), (None, u'Splash cranberry\n', None), (None, u'Sugar rim\n', None), (None, u'Garnish with orange slice', None)]","Fill a cocktail shaker with ice. Add Voodoo Tiki Blue Dragon, curaçao, and sour. Shake well and pour into a sugared rim highball glass."
,,Bluegrass Punch,"Basil Hayden's Bourbon,Blueberry juice,mint leaves,passion fruit juice,sparkling wine",http://www.drinkoftheweek.com/drink_recipes/basil-haydens-bluegrass-punch-created-by-debbi-peek-chicago/,"[(u'4', u""Basil Hayden's Bourbon"", 'parts'), (u'8', u'Blueberry Juice', 'parts'), (u'8', u'Passion Fruit Juice', 'parts'), (None, u'Sparkling Wine or Club Soda\n', None), (None, u'Fresh Mint Leaves\n', None)]","1. Add Basil Hayden’s, blueberry juice and passion fruit juice to a punch bowl.,
2. Top with club soda, fresh mint leaves and blueberry ice ring before serving.,Blueberry Ice Ring:,
1. Freeze one bag of frozen blueberries with water in a bunt cake pan.,
2. Dip frozen ring into hot water for a few seconds to un-mold.,
3. Place in punch bowl with blueberry side face up."
,,Blushing Duchess,"grapefruit,Grey Goose,royal wedding,sugar,Triple Sec,turbinado sugar,Vodka",http://www.drinkoftheweek.com/drink_recipes/blushing-duchess/,,
,,Blue Motorcycle,"7-Up,blue curacao,Gin,lemon lime soda,Rum,sweet and sour,Tequila,Vodka",http://www.drinkoftheweek.com/drink_recipes/blue-motorcycle/,"[(u'1', u'tequila', 'oz'), (u'1', u'rum', 'oz'), (u'1', u'vodka', 'oz'), (u'1', u'gin', 'oz'), (u'1', u'blue cura\xe7ao', 'oz'), (None, u'Sweet and sour mix\n', None), (None, u'Lemon-lime soda', None)]",Fill a collins glass with ice and add alcohol one by one. Fill with sour mix and top with of 7 Up. Garnish with a cherry.
,,Blue Moon,"creme de violette,floral,flower,fruit juice,garnish,Gin,ice,lavender cocktails,lemon juice,violet",http://www.drinkoftheweek.com/drink_recipes/blue-moon/,"[(u'2', u'gin', 'oz'), (u'1/2', u'lemon juice', 'oz'), (u'1/2', u'cr\xe8me de violette', 'ounce')]",Pour all ingredients into a cocktail shaker filled with ice. Shake and strain into a coupe or martini glass. Garnish with violets.
,,Blue Ice Heart Throb,"Cointreau,lime juice,Pomegranate juice,Valentine's Day Cocktails,vokda",http://www.drinkoftheweek.com/drink_recipes/blue-ice-heart-throb/,"[(u'1 1/2', u'Blue Ice American Vodka', 'oz'), (u'1/2', u'Cointreau or Triple Sec', 'oz'), (u'1', u'POM Pomegranate Juice', 'oz'), (u'1/4', u'Fresh Lime Juice', 'oz')]","Add ingredients to cocktail mixer, shake well and strain. Garnish with a lime wheel and red cherry."
,,Blue Hawaiian,"Blue Curaco,Coconut,cream of coconut,July 4th Cocktails,July 4th Drinks,pineapple juice,Vodka",http://www.drinkoftheweek.com/drink_recipes/blue-hawaiian/,"[(u'1', u'vodka', 'oz'), (u'1', u'blue cura\xe7ao', 'oz'), (u'2', u'pineapple juice', 'oz'), (u'1', u'cream of coconut (optional)', 'oz')]","Can be served straight up, over ice, or blended. Combine all ingredients in cocktail shaker with ice, shake well, and serve in a collins glass."
,,Blue Hawaii,"Blue Curaco,creme de coconut,July 4th Cocktails,July 4th Drinks,Mad Men Cocktails,Malibu Rum,Rum,silver rum,Summer Coolers,Vodka",http://www.drinkoftheweek.com/drink_recipes/blue-hawaii/,"[(u'1 \xbd', u'Rum or vodka or a mix of both', 'oz'), (u'\xbd', u'blue cura\xe7ao', 'oz'), (u'\xbc', u'cr\xe8me de coconut', 'oz'), (u'3\u20134', u'pineapple juice', 'oz')]","On the rocks: Combine ingredients in a shaker with ice. Mix well and strain into a collins or small hurricane glass filled with crushed ice.,Blended: Combine with a scoop of ice in an electric mixer. Mix well (15–20 seconds). Pour into collins or small hurricane glass."
,,Bloody Sunday,"Basil Hayden,bitters,Bourbon Whiskey,creme de violette,Daniel Hyatt,fruit juice,grenadine,Halloween,Halloween Drinks,Liqueurs,orange juice,Peychaud's bitters,vanilla bean",http://www.drinkoftheweek.com/drink_recipes/bloody-sunday-2/,,
,,Blooming Fizz,"Champagne,champagne cocktails,lemon sorbet,moet,St. Germain,Summer Cocktails,Summer Coolers,THIS WEEK'S DRINK",http://www.drinkoftheweek.com/drink_recipes/blooming-fizz/,"[(None, u'1 scoop lemon sorbet, softened\n', None), (u'1', u'St. Germain elderflower liqueur', 'oz'), (None, u'Mo\xebt & Chandon Imp\xe9rial Champagne\n', None), (None, u'Edible flowers, for garnish', None)]","Combine the lemon sorbet, softened, in a cocktail shaker with the elderflower liqueur. Add ice and shake vigorously. Strain into a champagne flute and top with Moët & Chandon Impérial. Top with edible flowers, for garnish."
,,BLT Cocktail,"black pepper,cilantro,Flor de Cana,Holidays & Themes,horseradish,infused spirits,lemon juice,national sandwich day,Rum,salt,tomato juice,Worcestershire sauce",http://www.drinkoftheweek.com/drink_recipes/blt-cocktail/,,
,,Bloody Red Rum Sangria,"Halloween,Halloween punch,Holidays & Themes,lime juice,lime wheel,Liqueurs,merlot,orange,punch,Rum,sangria,simple syrup,spiced rum,Triple Sec,Voga Wine,wine",http://www.drinkoftheweek.com/drink_recipes/bloody-red-rum-sangria/,,
,,Bloody Rum Punch,"don q,DonQ,Halloween,Halloween punch,lime,lime juice,punch,red orange,Red Wine,Rum,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/bloody-rum-punch/,"[(None, u'1 750 ml bottle of Don Q Cristal rum\n', None), (None, u'\xbd bottle red wine\n', None), (u'6', u'fresh lime juice', 'ounces'), (u'6', u'triple sec liqueur', 'ounces'), (u'6', u'simple syrup', 'ounces'), (None, u'2 limes, sliced in thin wheels\n', None), (None, u'2 red oranges, sliced in thin wheels', None)]","Add all ingredients into a large punch bowl and place in the refrigerator for at least two hours before serving.,
Serve over ice in a punch glass."
,,Bloody Mary,"celery,lemon juice,pepper,salt,Tabasco,tomato juice,Vodka,Worcestershire",http://www.drinkoftheweek.com/drink_recipes/bloody-mary/,"[(u'1 \xbd', u'vodka', 'oz'), (u'\xbc', u'lemon juice', 'oz'), (None, u'2 drops Worcestershire sauce\n', None), (None, u'2 drops Tabasco hot sauce\n', None), (None, u'Salt & pepper to taste\n', None), (None, u'Fill with tomato juice', None)]","Combine in a collins or bucket glass filled with ice. Stir well. Garnish with a lime squeeze, and celery stick, olive, marinated string bean, or kosher pickle. You can also use a readymade mix, most are pretty good—just add vodka!"
,,Bloody Maria,"black pepper,Bloody Mary,cherry tomato,Cinco de Mayo cocktails,Tequila",http://www.drinkoftheweek.com/drink_recipes/bloody-maria/,"[(u'2', u'Tequila Tez\xf3n blanco', 'parts'), (None, u'Bloody Mary mix\n', None), (None, u'Sprinkle coarse black pepper', None)]","Serve in a highball glass over ice and garnish with a lime wedge, celery and cherry tomatoes."
,,Bloody Bull,"beef broth,garlic,Halloween,lemon juice,pepper,pepper sauce,rosemary,tomato juice,Vodka,Worcestershire",http://www.drinkoftheweek.com/drink_recipes/bloody-bull/,"[(u'4', u'vodka', 'oz'), (u'1', u'tomato juice', 'cup'), (u'\xbd', u'canned double-strength beef broth', 'cup'), (None, u'2 tbl Worcestershire sauce\n', None), (u'2', u'fresh lemon juice', 'tsp'), (u'2', u'minced garlic', 'tsp'), (u'\xbc', u'hot red pepper sauce, or to taste', 'tsp'), (u'1/8', u'freshly ground black pepper', 'tsp')]",For the Bloody Bull: Combine all the ingredients in a small pitcher and stir well to combine. Fill 2 tall glasses with cracked ice. Pour the cocktails over the ice and serve immediately with rosemary branches.
,,Bloody Black Currant Punch,"black currant nectar,Brandy,Halloween,Halloween punch,Holidays,parties,punch,recipe,seltzer,sparkling",http://www.drinkoftheweek.com/drink_recipes/bloody-black-currant-punch/,"[(u'1 \xbc', u'brandy', 'cups'), (u'\xbc', u'sugar', 'cup'), (u'4', u'black currant nectar', 'cups'), (u'1 \xbd', u'cold seltzer', 'cups')]","Stir brandy and sugar in a large bowl. Add nectar; stir to combine. Refrigerate until cold, about 1 hour. Punch can be refrigerated in an airtight container up to 3 days. Add seltzer just before serving. This ghoulish Halloween punch recipe serves 6–8."
,,Bloodhound,"dry vermouth,Gin,stoli strasberi,strawberry,sweet vermouth,Vodka",http://www.drinkoftheweek.com/drink_recipes/blood-hound/,"[(u'1 \xbd', u'vodka or gin (even better use Stoli Strasberi)', 'oz'), (u'1', u'sweet vermouth', 'dash'), (u'1', u'dry vermouth', 'dash')]",Combine in a mixing glass with ice. Swirl ingredients gently and strain into a chilled cocktail glass. Garnish with a fresh strawberry.
,,Bloodsucker,"Belvedere,Campari,grapefruit,Grapefruit vodka,Halloween,Halloween Drinks,HBO,Tru Blood,True Blood,Vodka",http://www.drinkoftheweek.com/drink_recipes/bloodsucker/,,
,,Blood Shot,"cranberry juice,fruit juice,Halloween,Halloween shots,Holidays & Themes,Iceberg Vodka,Jagermeister,Peach Schnapps,Shots,Shots,Vodka",http://www.drinkoftheweek.com/drink_recipes/blood-shot/,,
,,Bloodberry Fizz,"blackberry soda,Blood orange juice,Halloween,Purity Vodka,simple syrup",http://www.drinkoftheweek.com/drink_recipes/purity-bloodberry-fizz/,"[(u'3', u'Blood orange-infused Purity Vodka', 'oz'), (None, u'1 egg white\n', None), (u'.25', u'blood orange juice', 'oz'), (u'.25', u'simple syrup', 'oz'), (u'2', u'blackberry soda', 'oz')]","Place 2 ounces blood orange zest into iSi Gourmet Whip canister with Purity Vodka.  Double charge & let sit for two minutes.  Rapidly release gasand allow to sit until bubbling subsides.  Strain out solids.  Add all ingredients except for soda to a shaker and shake hard, without ice, for 30 seconds.  Add ice and shake again until ice cold.  Double strain into an ice-cold highball glass and let sit until egg whites have dried.  While highball glass is settling, rinse both halves of shaker tins with blackberry soda, making sure to rinse all of the egg white residue. Let sit.  When egg whites have dried, pour blackberry soda from the rinsed tins into the highball glass until the egg whites crown over the top.  Using a bar spoon, scoop the foam from the tins onto the tope of the drink, stacking it above the rim.  No garnish."
,,Blood Red Sangria,"cherries,Cognac,figs,grapes,Halloween,Holidays,punch,recipe,Red Wine,sangria,THIS WEEK'S DRINK,wine cocktail",http://www.drinkoftheweek.com/drink_recipes/blood-red-sangria/,"[(None, u'1 bottle (inexpensive) red wine\n', None), (u'12', u'club soda', 'oz'), (u'2', u'cognac', 'oz'), (None, u'3 tbs warmed honey\n', None), (None, u'4 sliced figs\n', None), (u'\xbd', u'red or black grapes, halved', 'cup'), (u'\xbd', u'pitted cherries (can use frozen if necessary)', 'cup'), (None, u'Ice', None)]","Combine the fruit in a large glass bowl, adding the cognac and honey until the honey is dissolved. Pour in the wine and stir gently. Refrigerate for a minimum of two hours and as long as over night.,When ready to serve, pour the mixture into a glass pitcher. (Some people prefer to strain out the fruit at this point and then add it at the end to individual servings.) Add the club soda and stir gently. Pour sangria into wine or highball glasses that are filled with ice."
,,Blood Orange Mochaccino,"Blood Orange Infused Vodka,Halloween,illy issimo Mochaccino,orange slice,simple syrup",http://www.drinkoftheweek.com/drink_recipes/blood-orange-mochaccino/,"[(None, u'\xbd can of Illy Issimo Mochaccino\n', None), (None, u'1oz. blood orange infused vodka\n', None), (u'1/6', u'simple syrup', 'oz.'), (None, u'Garnish with an orange slice', None)]",Fill cocktail shaker ½ with ice. Add 1oz Blood Orange Infused Vodka. Add 1/6oz Simple Syrup. Add ½ Issimo Mochaccino. Shake vigorously several times in a back and forth motion. Pour into glass straining the ice. Garnish with slice of orange.
,,Bloody Brew,"beer,Halloween,Tabasco,tomato juice,Vodka",http://www.drinkoftheweek.com/drink_recipes/bloody-brew/,"[(u'1 \xbd', u'vodka', 'oz'), (u'4', u'beer', 'oz'), (u'4', u'tomato juice', 'oz'), (None, u'Tabasco sauce\n', None), (None, u'Salt and pepper\n', None), (None, u'Pickle, green bean, or celery spear and lemon wedge to garnish', None)]",
,,Blood Orange Margarita,"Blood orange,Cointreau,margarita,margaritas,National Margarita Day,orange,sweet & sour mix,Tequila,Tequila Avión",http://www.drinkoftheweek.com/drink_recipes/blood-orange-margarita/,"[(u'1.5', u'Tequila Avi\xf3n a\xf1ejo', 'oz'), (u'\xbe', u'Cointreau', 'oz'), (u'1', u'blood orange juice', 'oz'), (u'\xbd', u'fresh sour mix', 'oz')]",In a cocktail shaker build over ice. Shake and strain. Best served over fresh ice. Garnish with an orange slice.
,,Blonde Ambition,"Creme de Cacao,lemon juice,lime juice,pineapple vodka,Sex and the City cocktails,Skyy Infusions Pineapple,Skyy vodka,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/blonde-ambition/,"[(u'2', u'Skyy Infusions pineapple vodka', 'oz'), (u'1', u'fresh lime juice', 'oz'), (u'\xbe', u'triple sec', 'oz'), (u'\xbe', u'cr\xe8me de cacao', 'oz')]",Combine all ingredients in a cocktail shaker with ice. Shake vigorously and strain into martini glass. Garnish with a lime wedge.
,,Blood Orange Freeze,"blended,Blood orange,grenadine,recipe,Rum,THIS WEEK'S DRINK,X-Rated Fusion Liqueur",http://www.drinkoftheweek.com/drink_recipes/blood-orange-freeze/,"[(u'3', u'X-Rated Fusion Liqueur', 'oz'), (u'1', u'light rum', 'oz'), (u'\xbd', u'grenadine', 'oz')]",Blend ingredients in a blender with ice. Garnish with a slice of blood orange.
